time_left,ct_score,t_score,map,bomb_planted,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive
175.0,4,7,de_train,False,500,500,500,456,1050,25850,1,5,0,5,5
158.5,4,7,de_train,False,500,500,500,456,1050,25850,1,5,0,5,5
98.5,4,7,de_train,False,366,300,499,295,950,15950,1,3,0,5,3
78.5,4,7,de_train,False,366,273,499,288,950,15950,1,3,0,5,3
58.47,4,7,de_train,False,272,109,499,159,1250,12350,1,2,0,5,2
30.44,4,7,de_train,True,249,100,399,95,1200,6850,1,1,0,4,1
10.44,4,7,de_train,True,165,0,399,0,1300,0,1,0,0,4,0
114.94,5,7,de_train,False,500,500,499,500,8850,13600,4,5,4,5,5
94.94,5,7,de_train,False,499,427,498,499,8850,12800,4,5,4,5,5
74.94,5,7,de_train,False,499,427,498,499,8850,12800,4,5,4,5,5
54.9,5,7,de_train,False,499,427,498,499,8850,12800,4,5,4,5,5
34.9,5,7,de_train,False,499,327,497,399,9150,11350,4,4,4,5,4
14.92,5,7,de_train,False,300,269,300,399,6350,11950,3,4,3,3,4
174.9,5,8,de_train,False,500,500,0,397,16150,30650,0,4,0,5,5
175.0,5,8,de_train,False,500,500,400,497,3900,27750,0,5,0,5,5
171.6,5,8,de_train,False,500,500,400,497,3900,21400,0,5,0,5,5
111.7,5,8,de_train,False,500,500,500,497,400,21400,0,5,0,5,5
91.7,5,8,de_train,False,437,383,500,397,700,17250,0,4,0,5,4
25.2,5,8,de_train,True,308,182,400,196,400,11750,0,2,0,4,2
5.21,5,8,de_train,True,236,0,300,0,550,0,0,0,0,3,0
174.9,6,8,de_train,False,500,500,300,0,19500,33100,0,0,0,5,5
114.94,6,8,de_train,False,500,500,500,500,3550,2600,3,5,5,5,5
94.94,6,8,de_train,False,489,405,500,499,3550,2600,3,5,5,5,5
74.94,6,8,de_train,False,389,400,400,499,2400,2700,2,5,4,4,5
114.94,8,7,de_train,False,500,500,400,300,700,550,0,0,1,5,5
94.94,8,7,de_train,False,500,500,400,300,700,550,0,0,1,5,5
74.94,8,7,de_train,False,400,486,300,293,550,850,0,0,1,4,5
27.19,8,7,de_train,True,277,427,186,285,400,1450,0,0,1,3,5
174.9,8,8,de_train,False,500,500,0,193,10500,18600,0,0,0,5,5
114.94,8,8,de_train,False,500,500,200,500,4300,1300,2,5,0,5,5
94.94,8,8,de_train,False,400,500,200,500,1000,900,2,5,0,4,5
74.94,8,8,de_train,False,400,500,200,500,1000,900,2,5,0,4,5
54.9,8,8,de_train,False,400,500,200,500,1000,900,2,5,0,4,5
34.9,8,8,de_train,False,300,500,100,499,650,1200,1,5,0,3,5
25.61,8,8,de_train,True,300,500,100,499,650,1500,1,5,0,3,5
5.61,8,8,de_train,True,300,500,100,499,650,1500,1,5,0,3,5
174.9,8,9,de_train,False,500,500,88,371,14600,19000,1,4,0,5,5
114.94,8,9,de_train,False,500,500,188,471,13550,9950,1,5,0,5,5
94.94,8,9,de_train,False,472,500,188,471,13550,9950,1,5,0,5,5
74.94,8,9,de_train,False,472,500,188,471,13550,9950,1,5,0,5,5
54.94,8,9,de_train,False,472,500,188,471,13550,9950,1,5,0,5,5
34.94,8,9,de_train,False,172,468,88,463,5200,10850,1,5,0,2,5
20.52,8,9,de_train,True,172,268,88,273,5800,4900,1,3,0,2,3
0.52,8,9,de_train,True,172,268,88,273,5800,4900,1,3,0,2,3
174.9,8,10,de_train,False,500,500,80,251,28650,28650,1,3,0,5,5
114.94,8,10,de_train,False,500,500,480,451,4800,13950,2,5,3,5,5
94.94,8,10,de_train,False,400,372,400,352,3750,11700,1,4,3,4,4
35.25,8,10,de_train,True,194,178,197,267,200,7750,0,3,1,2,3
174.9,8,11,de_train,False,500,500,99,197,22300,32750,0,2,0,5,5
114.94,8,11,de_train,False,500,500,499,497,2450,16400,1,5,1,5,5
94.94,8,11,de_train,False,500,400,499,397,1250,12450,1,4,1,5,4
74.94,8,11,de_train,False,457,260,490,291,1550,10650,1,3,1,5,3
54.9,8,11,de_train,False,357,172,390,190,1550,8900,1,2,1,4,2
174.9,9,11,de_train,False,500,500,390,0,18800,23400,1,0,1,5,5
114.94,9,11,de_train,False,500,500,490,500,10350,1550,4,5,3,5,5
94.94,9,11,de_train,False,500,382,490,488,10350,1250,4,5,3,5,5
74.94,9,11,de_train,False,500,382,490,488,10350,1250,4,5,3,5,5
54.94,9,11,de_train,False,492,382,490,488,10350,1250,4,5,3,5,5
34.94,9,11,de_train,False,477,282,490,388,10450,1150,4,4,3,5,4
114.94,10,11,de_train,False,500,500,480,0,22900,10050,5,0,4,5,5
94.94,10,11,de_train,False,500,500,480,0,22900,10050,5,0,4,5,5
74.94,10,11,de_train,False,500,500,480,0,22900,10050,5,0,4,5,5
54.9,10,11,de_train,False,500,500,480,0,22900,10050,5,0,4,5,5
30.02,10,11,de_train,True,248,30,343,0,18850,2300,4,0,3,4,1
175.0,11,11,de_train,False,500,500,313,0,42000,26650,4,0,3,5,5
175.0,11,11,de_train,False,500,500,413,200,33500,19800,5,2,4,5,5
164.9,11,11,de_train,False,500,500,413,400,32200,1950,5,4,4,5,5
104.94,11,11,de_train,False,500,500,413,400,32200,1950,5,4,4,5,5
84.94,11,11,de_train,False,500,393,413,395,32300,1900,5,4,4,5,4
64.94,11,11,de_train,False,500,382,413,395,32300,1900,5,4,4,5,4
44.94,11,11,de_train,False,400,372,367,393,23100,2200,4,4,3,4,4
24.94,11,11,de_train,False,173,269,171,292,11000,2450,2,3,2,2,3
174.9,11,12,de_train,False,500,500,0,292,41900,20000,0,3,0,5,5
114.94,11,12,de_train,False,500,500,500,492,10900,6200,3,5,3,5,5
94.94,11,12,de_train,False,300,500,300,492,5850,6800,1,5,2,3,5
25.77,11,12,de_train,True,300,500,300,492,5850,7100,1,5,2,3,5
5.76,11,12,de_train,True,300,500,300,492,5850,7100,1,5,2,3,5
174.9,11,13,de_train,False,500,500,300,423,22500,24600,1,5,2,5,5
114.94,11,13,de_train,False,500,500,500,423,8750,21000,2,5,3,5,5
94.94,11,13,de_train,False,500,400,500,322,8850,16500,2,4,3,5,4
54.94,11,13,de_train,False,469,392,491,322,8850,16500,2,4,3,5,4
34.94,11,13,de_train,False,401,391,491,322,8850,16500,2,4,3,5,4
14.93,11,13,de_train,False,300,92,300,72,8350,4400,2,1,2,3,1
174.9,12,13,de_train,False,500,500,300,72,25800,27000,2,1,3,5,5
175.0,12,13,de_train,False,500,500,500,472,10550,7750,4,5,4,5,5
165.4,12,13,de_train,False,500,500,500,472,9250,6650,4,5,4,5,5
105.4,12,13,de_train,False,500,500,500,472,9050,6350,4,5,4,5,5
85.4,12,13,de_train,False,500,500,500,472,9050,6350,4,5,4,5,5
65.4,12,13,de_train,False,476,500,492,471,9050,6350,4,5,4,5,5
45.38,12,13,de_train,False,451,497,492,471,9050,6350,4,5,4,5,5
25.36,12,13,de_train,False,300,428,300,471,6350,6950,2,5,2,3,5
32.78,12,13,de_train,True,200,428,200,471,5350,7550,1,5,2,2,5
12.78,12,13,de_train,True,100,428,100,471,300,7850,1,5,1,1,5
174.9,12,14,de_train,False,500,500,90,413,18550,25350,1,5,1,5,5
175.0,12,14,de_train,False,500,500,190,413,12950,21750,1,5,1,5,5
158.0,12,14,de_train,False,500,500,190,413,10750,20650,1,5,1,5,5
98.0,12,14,de_train,False,500,500,190,413,10750,20650,1,5,1,5,5
78.0,12,14,de_train,False,500,500,190,413,10750,20650,1,5,1,5,5
58.0,12,14,de_train,False,300,368,100,409,6450,21250,0,5,0,3,5
23.19,12,14,de_train,True,268,268,100,349,6750,18300,0,4,0,3,4
3.19,12,14,de_train,True,124,199,100,237,3550,14100,0,3,0,2,3
174.9,12,15,de_train,False,500,500,100,228,23350,39350,0,3,0,5,5
175.0,12,15,de_train,False,500,500,500,428,16350,24900,1,5,1,5,5
175.0,12,15,de_train,False,500,500,500,428,14950,24900,1,5,1,5,5
162.5,12,15,de_train,False,500,500,500,428,4800,24900,2,5,2,5,5
102.5,12,15,de_train,False,500,500,500,427,4600,24300,2,5,2,5,5
82.5,12,15,de_train,False,481,500,500,427,4600,24300,2,5,2,5,5
62.47,12,15,de_train,False,436,500,484,427,4600,24300,2,5,2,5,5
42.47,12,15,de_train,False,436,400,484,362,4900,17600,2,4,2,5,4
22.48,12,15,de_train,False,302,130,379,163,4450,10350,2,2,2,4,2
174.9,13,15,de_train,False,500,500,379,0,21950,31600,2,0,2,5,5
114.94,13,15,de_train,False,500,500,479,500,9200,5500,5,5,4,5,5
94.94,13,15,de_train,False,466,500,478,500,9200,5200,5,5,4,5,5
74.94,13,15,de_train,False,390,473,378,496,7900,5500,4,5,3,4,5
54.9,13,15,de_train,False,350,415,378,496,7900,5500,4,5,3,4,5
35.56,13,15,de_train,True,242,373,279,396,7800,5500,3,4,3,3,4
15.57,13,15,de_train,True,214,242,279,300,8100,3050,3,3,3,3,3
115.0,0,0,de_overpass,False,500,500,400,300,700,650,0,0,1,5,5
95.0,0,0,de_overpass,False,500,500,400,300,700,650,0,0,1,5,5
75.0,0,0,de_overpass,False,500,500,400,300,700,650,0,0,1,5,5
55.0,0,0,de_overpass,False,500,400,400,199,1000,500,0,0,1,5,4
35.0,0,0,de_overpass,False,490,200,393,100,1600,250,0,0,1,5,2
15.01,0,0,de_overpass,False,378,80,285,89,1450,450,0,0,1,4,1
169.9,1,0,de_overpass,False,500,500,270,0,18450,10450,0,0,1,5,5
109.9,1,0,de_overpass,False,500,500,500,400,900,300,5,4,1,5,5
89.9,1,0,de_overpass,False,500,494,500,397,900,300,5,4,1,5,5
69.9,1,0,de_overpass,False,500,494,500,397,900,300,5,4,1,5,5
49.9,1,0,de_overpass,False,200,191,200,169,50,800,2,2,0,2,3
29.9,1,0,de_overpass,False,85,68,95,0,1250,200,1,0,0,1,1
169.9,2,0,de_overpass,False,500,500,95,0,20150,13400,1,0,1,5,5
109.9,2,0,de_overpass,False,500,500,495,0,3850,9050,4,0,2,5,5
89.9,2,0,de_overpass,False,500,500,495,100,3850,7750,4,1,2,5,5
69.9,2,0,de_overpass,False,500,477,495,100,3850,7750,4,1,2,5,5
49.88,2,0,de_overpass,False,400,464,395,95,1500,8050,3,1,2,4,5
29.89,2,0,de_overpass,False,400,464,395,95,1500,8050,3,1,2,4,5
9.89,2,0,de_overpass,False,181,372,194,95,1200,8950,2,1,1,2,5
169.9,2,1,de_overpass,False,500,500,0,79,11150,26100,0,1,0,5,5
109.9,2,1,de_overpass,False,500,500,400,479,50,10200,2,5,0,5,5
89.9,2,1,de_overpass,False,500,500,400,479,50,10200,2,5,0,5,5
69.9,2,1,de_overpass,False,500,500,400,479,50,10200,2,5,0,5,5
49.9,2,1,de_overpass,False,410,417,400,461,50,10200,2,5,0,5,5
29.9,2,1,de_overpass,False,410,417,400,461,50,10200,2,5,0,5,5
39.06,2,1,de_overpass,True,210,316,200,454,0,11100,0,5,0,3,5
19.05,2,1,de_overpass,True,210,227,200,356,300,8750,0,4,0,3,4
169.9,2,2,de_overpass,False,500,500,195,334,9850,28600,0,4,0,5,5
109.9,2,2,de_overpass,False,500,500,195,434,9550,21600,0,5,0,5,5
89.9,2,2,de_overpass,False,500,500,195,434,9550,21600,0,5,0,5,5
69.9,2,2,de_overpass,False,455,500,189,434,9550,21600,0,5,0,5,5
49.88,2,2,de_overpass,False,455,400,189,339,9850,17150,0,4,0,5,4
29.89,2,2,de_overpass,False,455,400,189,339,9850,17150,0,4,0,5,4
39.56,2,2,de_overpass,True,189,197,0,305,3850,18350,0,4,0,2,4
169.9,2,3,de_overpass,False,500,500,0,84,22750,39650,0,1,0,5,5
109.9,2,3,de_overpass,False,500,500,500,484,250,19300,0,5,0,5,5
89.9,2,3,de_overpass,False,500,488,500,481,250,19300,0,5,0,5,5
69.9,2,3,de_overpass,False,200,229,200,283,50,10600,0,3,0,2,3
20.9,2,3,de_overpass,True,200,229,200,283,50,10900,0,3,0,2,3
0.9,2,3,de_overpass,True,200,172,200,193,350,8000,0,2,0,2,2
169.9,2,4,de_overpass,False,500,500,189,167,15650,38000,0,2,0,5,5
170.0,2,4,de_overpass,False,500,500,289,367,14300,26400,0,4,0,5,5
164.1,2,4,de_overpass,False,500,500,389,467,12600,21550,1,5,0,5,5
104.06,2,4,de_overpass,False,500,500,389,467,11600,21550,1,5,0,5,5
84.06,2,4,de_overpass,False,448,400,380,367,11900,20050,1,4,0,5,4
64.06,2,4,de_overpass,False,448,400,380,367,11900,20050,1,4,0,5,4
44.06,2,4,de_overpass,False,348,348,289,359,8700,20350,1,4,0,4,4
24.06,2,4,de_overpass,False,148,249,89,354,5800,20950,0,4,0,2,4
25.16,2,4,de_overpass,True,148,249,89,354,5800,21250,0,4,0,2,4
5.16,2,4,de_overpass,True,148,249,89,354,5800,21250,0,4,0,2,4
170.0,2,5,de_overpass,False,500,500,89,346,28900,40250,0,4,0,5,5
170.0,2,5,de_overpass,False,500,500,489,446,6400,35150,3,5,4,5,5
113.94,2,5,de_overpass,False,500,500,489,446,6400,31350,3,5,4,5,5
93.94,2,5,de_overpass,False,494,500,489,446,6400,31350,3,5,4,5,5
73.94,2,5,de_overpass,False,294,278,289,326,1950,26500,2,4,2,3,4
53.9,2,5,de_overpass,False,200,151,189,242,1700,17700,1,3,1,2,3
33.9,2,5,de_overpass,False,198,151,189,242,1700,17700,1,3,1,2,3
34.72,2,5,de_overpass,True,62,78,82,146,1750,14800,0,2,1,1,2
14.73,2,5,de_overpass,True,62,78,82,146,1750,14800,0,2,1,1,2
169.9,2,6,de_overpass,False,500,500,82,146,24100,50350,0,2,1,5,5
109.9,2,6,de_overpass,False,500,500,382,446,1600,33700,2,5,3,5,5
89.9,2,6,de_overpass,False,500,500,382,446,1600,33700,2,5,3,5,5
69.9,2,6,de_overpass,False,400,400,300,346,1500,26200,2,4,2,4,4
49.88,2,6,de_overpass,False,400,400,300,346,1500,26200,2,4,2,4,4
29.89,2,6,de_overpass,False,300,400,300,346,1450,26500,2,4,2,3,4
9.89,2,6,de_overpass,False,132,183,286,240,1750,16900,2,3,2,3,3
169.9,2,7,de_overpass,False,500,500,0,228,19200,51750,0,3,0,5,5
109.9,2,7,de_overpass,False,500,500,400,428,11850,39250,1,5,0,5,5
89.9,2,7,de_overpass,False,500,500,400,428,11850,39250,1,5,0,5,5
69.9,2,7,de_overpass,False,500,400,400,348,12150,34100,1,4,0,5,4
49.88,2,7,de_overpass,False,349,100,300,100,10100,6250,1,1,0,4,1
29.89,2,7,de_overpass,False,349,100,300,100,10100,6250,1,1,0,4,1
9.89,2,7,de_overpass,False,349,100,300,100,10100,6250,1,1,0,4,1
169.9,3,7,de_overpass,False,500,500,200,100,29100,45750,1,1,0,5,5
109.9,3,7,de_overpass,False,500,500,500,500,4600,26050,4,5,1,5,5
89.9,3,7,de_overpass,False,400,210,400,279,4700,13100,3,3,1,4,3
69.9,3,7,de_overpass,False,300,184,300,275,450,13400,2,3,1,3,3
49.88,3,7,de_overpass,False,274,184,296,275,450,13400,2,3,1,3,3
29.89,3,7,de_overpass,False,274,110,296,179,550,8500,2,2,1,3,2
169.9,4,7,de_overpass,False,500,500,196,0,21750,36450,1,0,1,5,5
109.9,4,7,de_overpass,False,500,500,496,400,3850,13250,4,4,3,5,5
89.9,4,7,de_overpass,False,474,500,490,400,3850,13250,4,4,3,5,5
69.9,4,7,de_overpass,False,400,312,395,300,2700,11700,3,3,3,4,4
49.88,4,7,de_overpass,False,400,312,395,300,2700,11700,3,3,3,4,4
29.89,4,7,de_overpass,False,400,212,395,200,2800,9850,3,2,3,4,3
169.9,5,7,de_overpass,False,500,500,299,0,21200,25850,3,0,3,5,5
109.9,5,7,de_overpass,False,500,500,499,500,7300,3050,5,4,4,5,5
89.9,5,7,de_overpass,False,495,469,499,488,7300,3050,5,4,4,5,5
69.9,5,7,de_overpass,False,495,469,499,487,7300,3050,5,4,4,5,5
49.88,5,7,de_overpass,False,495,469,499,487,7300,3050,5,4,4,5,5
29.89,5,7,de_overpass,False,400,469,399,487,4350,3350,4,4,3,4,5
35.56,5,7,de_overpass,True,74,203,96,354,800,4500,1,3,1,1,4
15.57,5,7,de_overpass,True,74,203,96,354,800,4500,1,3,1,1,4
169.9,5,8,de_overpass,False,500,500,96,260,17200,22050,1,2,1,5,5
109.9,5,8,de_overpass,False,500,500,496,469,400,8000,2,5,2,5,5
89.9,5,8,de_overpass,False,500,500,496,469,400,8000,2,5,2,5,5
69.9,5,8,de_overpass,False,500,500,496,469,400,8000,2,5,2,5,5
35.56,5,8,de_overpass,True,284,378,296,376,250,7700,2,4,1,3,4
15.57,5,8,de_overpass,True,200,334,196,366,200,8000,1,4,1,2,4
169.9,5,9,de_overpass,False,500,500,193,364,12700,26700,1,4,1,5,5
109.9,5,9,de_overpass,False,500,500,493,479,900,13500,3,5,3,5,5
89.9,5,9,de_overpass,False,444,500,493,479,900,13500,3,5,3,5,5
69.9,5,9,de_overpass,False,444,500,493,479,900,13500,3,5,3,5,5
49.88,5,9,de_overpass,False,344,400,394,379,150,13050,3,4,2,4,4
37.03,5,9,de_overpass,True,200,251,194,277,100,10350,2,3,2,2,3
17.02,5,9,de_overpass,True,100,200,94,200,100,4950,1,2,1,1,2
170.0,10,5,de_overpass,False,500,500,200,300,1900,1250,0,0,1,5,5
170.0,10,5,de_overpass,False,500,500,200,300,1400,1250,0,0,1,5,5
170.0,10,5,de_overpass,False,500,500,200,300,1100,1250,0,0,1,5,5
108.6,10,5,de_overpass,False,500,500,300,300,450,550,0,0,1,5,5
88.6,10,5,de_overpass,False,432,500,265,300,450,550,0,0,1,5,5
68.6,10,5,de_overpass,False,380,478,259,300,450,550,0,0,1,5,5
48.62,10,5,de_overpass,False,380,478,259,300,450,550,0,0,1,5,5
28.64,10,5,de_overpass,False,337,378,194,200,600,700,0,0,1,4,4
21.0,10,5,de_overpass,True,258,181,100,100,750,1150,0,0,1,3,3
169.9,11,5,de_overpass,False,500,500,0,0,20950,15250,0,0,1,5,5
170.0,11,5,de_overpass,False,500,500,0,200,20950,5200,0,2,1,5,5
170.0,11,5,de_overpass,False,500,500,300,300,9800,650,3,2,2,5,5
110.75,11,5,de_overpass,False,500,500,500,300,600,650,5,2,2,5,5
90.75,11,5,de_overpass,False,500,500,500,300,600,650,5,2,2,5,5
70.75,11,5,de_overpass,False,400,251,400,289,1100,700,4,2,2,4,3
50.72,11,5,de_overpass,False,300,217,300,279,350,1000,3,2,1,3,3
30.72,11,5,de_overpass,False,200,196,200,274,350,1300,2,2,1,2,3
10.72,11,5,de_overpass,False,144,66,191,90,950,400,2,1,1,2,1
169.9,12,5,de_overpass,False,500,500,191,0,18650,13550,2,0,1,5,5
89.9,12,5,de_overpass,False,500,178,491,0,3000,3900,5,0,3,5,2
169.9,13,5,de_overpass,False,500,500,487,0,20150,23900,5,0,3,5,5
109.9,13,5,de_overpass,False,500,500,487,500,15750,650,5,5,4,5,5
89.9,13,5,de_overpass,False,400,495,387,499,13000,950,4,5,3,4,5
69.9,13,5,de_overpass,False,371,382,387,396,13300,550,4,4,3,4,4
49.88,13,5,de_overpass,False,144,339,191,394,3900,1150,2,4,2,2,4
169.9,13,6,de_overpass,False,500,500,0,394,23050,18700,0,4,0,5,5
109.9,13,6,de_overpass,False,500,500,300,494,15650,10650,1,5,0,5,5
89.9,13,6,de_overpass,False,458,400,296,393,15950,8200,1,4,0,5,4
69.9,13,6,de_overpass,False,458,400,296,393,15950,8200,1,4,0,5,4
29.89,13,6,de_overpass,False,458,300,296,294,16250,5300,1,3,0,5,3
36.25,13,6,de_overpass,True,58,191,96,194,2850,5050,1,2,0,1,2
169.9,13,7,de_overpass,False,500,500,0,194,26050,28700,0,2,0,5,5
109.9,13,7,de_overpass,False,500,500,500,494,350,11750,2,5,3,5,5
89.9,13,7,de_overpass,False,460,451,486,485,350,11750,2,5,3,5,5
69.9,13,7,de_overpass,False,406,424,486,478,350,11750,2,5,3,5,5
49.88,13,7,de_overpass,False,394,424,481,478,350,11750,2,5,3,5,5
29.89,13,7,de_overpass,False,294,324,381,378,500,10400,1,4,3,4,4
169.9,13,8,de_overpass,False,500,500,0,368,12650,29800,0,4,0,5,5
109.9,13,8,de_overpass,False,500,500,0,468,11050,21000,0,5,0,5,5
89.9,13,8,de_overpass,False,500,444,0,449,11050,21000,0,5,0,5,5
69.9,13,8,de_overpass,False,500,444,0,449,11050,21000,0,5,0,5,5
49.88,13,8,de_overpass,False,420,444,0,449,11050,21000,0,5,0,5,5
29.89,13,8,de_overpass,False,242,216,0,245,6000,7350,0,3,0,3,3
9.89,13,8,de_overpass,False,100,123,0,159,2100,3600,0,2,0,1,2
21.27,13,8,de_overpass,True,32,48,0,143,2100,3900,0,2,0,1,2
169.9,13,9,de_overpass,False,500,500,0,143,26450,39050,0,2,0,5,5
109.9,13,9,de_overpass,False,500,500,500,443,350,23000,0,5,1,5,5
89.9,13,9,de_overpass,False,475,400,496,343,450,15750,0,4,1,5,4
69.9,13,9,de_overpass,False,475,400,496,343,450,15750,0,4,1,5,4
169.9,14,9,de_overpass,False,500,500,396,0,17900,30300,0,0,1,5,5
170.0,14,9,de_overpass,False,500,500,496,400,16000,10900,1,4,1,5,5
169.4,14,9,de_overpass,False,500,500,496,400,7000,10900,3,4,3,5,5
109.3,14,9,de_overpass,False,500,500,496,500,7000,6300,3,5,3,5,5
89.3,14,9,de_overpass,False,500,497,496,500,7000,6300,3,5,3,5,5
69.3,14,9,de_overpass,False,500,496,496,499,7000,6300,3,5,3,5,5
49.34,14,9,de_overpass,False,500,496,495,499,7000,6300,3,5,3,5,5
29.34,14,9,de_overpass,False,464,396,491,399,7300,2550,3,4,3,5,4
9.34,14,9,de_overpass,False,200,125,200,183,1050,2750,2,2,0,2,2
169.9,15,9,de_overpass,False,500,500,200,0,26300,21000,2,0,2,5,5
170.0,15,9,de_overpass,False,500,500,500,400,6900,4800,5,4,4,5,5
160.4,15,9,de_overpass,False,500,500,500,500,6900,1400,5,5,4,5,5
100.4,15,9,de_overpass,False,500,500,500,500,6900,1200,5,5,4,5,5
80.4,15,9,de_overpass,False,500,500,500,500,6900,1200,5,5,4,5,5
60.38,15,9,de_overpass,False,500,489,500,495,6900,1200,5,5,4,5,5
40.38,15,9,de_overpass,False,415,200,491,200,7800,1100,5,2,4,5,2
114.94,0,0,de_nuke,False,500,500,400,400,650,600,0,0,1,5,5
94.94,0,0,de_nuke,False,500,478,400,397,650,600,0,0,1,5,5
74.94,0,0,de_nuke,False,466,478,389,397,650,600,0,0,1,5,5
54.94,0,0,de_nuke,False,166,200,189,200,850,300,0,0,1,2,2
34.94,0,0,de_nuke,False,153,100,181,100,1150,150,0,0,1,2,1
14.95,0,0,de_nuke,False,42,40,62,68,750,450,0,0,0,1,1
33.84,0,0,de_nuke,True,42,40,62,68,750,750,0,0,1,1,1
175.0,1,0,de_nuke,False,500,500,55,0,19950,15600,0,0,1,5,5
114.94,1,0,de_nuke,False,500,500,500,300,400,1750,4,3,1,5,5
94.94,1,0,de_nuke,False,500,500,500,299,400,850,4,3,1,5,5
74.94,1,0,de_nuke,False,500,407,500,278,400,850,4,3,1,5,5
54.97,1,0,de_nuke,False,200,162,200,178,200,1700,2,2,1,2,3
23.66,1,0,de_nuke,True,111,7,188,78,800,450,2,1,1,2,1
175.0,2,0,de_nuke,False,500,500,188,0,19700,18050,2,0,1,5,5
114.94,2,0,de_nuke,False,500,500,488,500,2900,600,5,4,2,5,5
94.94,2,0,de_nuke,False,476,459,484,494,2900,600,5,4,2,5,5
74.94,2,0,de_nuke,False,246,366,276,394,1950,1500,3,3,2,3,4
29.7,2,0,de_nuke,True,146,266,186,294,1500,1750,2,2,2,2,3
9.7,2,0,de_nuke,True,46,250,88,293,1150,2050,1,2,1,1,3
175.0,2,1,de_nuke,False,500,500,0,293,10500,19900,0,2,0,5,5
114.94,2,1,de_nuke,False,500,500,500,493,2350,7550,0,5,0,5,5
94.94,2,1,de_nuke,False,494,500,499,492,2350,7550,0,5,0,5,5
74.94,2,1,de_nuke,False,394,300,400,292,2550,6450,0,3,0,4,3
54.94,2,1,de_nuke,False,107,29,200,93,2800,4500,0,1,0,2,1
175.0,3,1,de_nuke,False,500,500,200,0,20100,17950,0,0,0,5,5
114.94,3,1,de_nuke,False,500,500,500,400,2350,150,3,3,2,5,5
94.94,3,1,de_nuke,False,500,451,500,398,2350,150,3,3,2,5,5
74.94,3,1,de_nuke,False,500,448,500,398,2350,150,3,3,2,5,5
54.97,3,1,de_nuke,False,474,442,500,398,2350,150,3,3,2,5,5
34.97,3,1,de_nuke,False,474,442,500,398,2350,150,3,3,2,5,5
14.96,3,1,de_nuke,False,174,325,200,373,100,850,1,3,2,2,5
25.34,3,1,de_nuke,True,100,280,100,357,0,1450,0,3,1,1,5
5.34,3,1,de_nuke,True,100,127,100,179,300,1050,0,1,1,1,2
175.0,3,2,de_nuke,False,500,500,100,97,9950,18950,0,1,1,5,5
114.94,3,2,de_nuke,False,500,500,500,497,2600,2300,3,5,1,5,5
94.94,3,2,de_nuke,False,500,397,500,460,2600,2300,3,5,1,5,5
74.94,3,2,de_nuke,False,328,346,400,377,2600,2400,2,4,1,4,4
54.97,3,2,de_nuke,False,285,246,294,277,600,2700,2,3,0,3,3
34.97,3,2,de_nuke,False,285,246,294,277,600,2700,2,3,0,3,3
175.0,4,2,de_nuke,False,500,500,282,0,19750,9900,2,0,1,5,5
175.0,4,2,de_nuke,False,500,500,482,100,6600,7850,5,0,2,5,5
112.94,4,2,de_nuke,False,500,500,482,300,5700,1150,5,0,2,5,5
92.94,4,2,de_nuke,False,400,346,397,187,5600,1350,4,0,2,4,4
37.06,4,2,de_nuke,True,300,224,297,82,5150,1750,3,0,1,3,3
17.05,4,2,de_nuke,True,200,224,197,82,2850,2050,2,0,1,2,3
114.94,4,3,de_nuke,False,500,500,482,500,1500,2300,4,4,2,5,5
94.94,4,3,de_nuke,False,500,400,482,400,1600,1700,4,3,2,5,4
74.94,4,3,de_nuke,False,500,400,482,400,1600,1700,4,3,2,5,4
54.97,4,3,de_nuke,False,300,293,282,297,500,2150,2,2,0,3,3
34.97,4,3,de_nuke,False,200,200,182,200,400,1800,1,2,0,2,2
39.5,4,3,de_nuke,True,200,100,182,100,700,2000,1,1,0,2,1
175.0,4,4,de_nuke,False,500,500,0,85,12000,20350,0,1,0,5,5
114.94,4,4,de_nuke,False,500,500,0,485,10400,5100,0,5,0,5,5
94.94,4,4,de_nuke,False,500,466,0,472,10100,4200,0,5,0,5,5
74.94,4,4,de_nuke,False,400,466,0,472,7450,4500,0,5,0,4,5
54.94,4,4,de_nuke,False,100,332,0,422,2000,5700,0,5,0,1,5
175.0,4,5,de_nuke,False,500,500,0,422,22100,22850,0,5,0,5,5
114.94,4,5,de_nuke,False,500,500,500,422,350,19150,2,5,0,5,5
94.94,4,5,de_nuke,False,500,500,500,422,350,19150,2,5,0,5,5
74.94,4,5,de_nuke,False,500,500,500,422,350,19150,2,5,0,5,5
54.97,4,5,de_nuke,False,200,231,200,290,50,17050,0,4,0,2,4
175.0,4,6,de_nuke,False,500,500,0,237,15450,37200,0,3,0,5,5
114.94,4,6,de_nuke,False,500,500,300,437,9750,25100,1,5,0,5,5
94.94,4,6,de_nuke,False,213,500,191,436,5050,25700,1,5,0,3,5
22.19,4,6,de_nuke,True,139,455,100,434,3800,26300,0,5,0,2,5
2.19,4,6,de_nuke,True,139,455,100,434,3800,26300,0,5,0,2,5
175.0,4,7,de_nuke,False,500,500,100,415,26750,43800,0,5,0,5,5
114.94,4,7,de_nuke,False,500,500,500,415,750,40600,3,5,2,5,5
94.94,4,7,de_nuke,False,492,497,500,414,750,40600,3,5,2,5,5
